PEAKID,YEAR,SEASON,HOST,NATION,BCDATE,SKI,PARAPENTE,CAMPS,TOTMEMBERS,TOTHIRED,O2CLIMB,O2SLEEP,O2UNKWN,AGENCY,COMMERCIALROUTE,STDROUTE,SUMMIT_SUCCESS
CHOY,2009,1,2,Netherlands,04/19/09,FALSE,FALSE,3,2,1,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,TRUE,0
CHOY,2009,1,2,France,04/19/09,FALSE,FALSE,2,1,0,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,TRUE,0
CHOY,2009,1,2,Spain,04/19/09,FALSE,FALSE,2,1,0,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,TRUE,0
DHA1,2009,1,1,Slovakia,04/01/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Mountain Tribes Trekking,FALSE,TRUE,0
DHA1,2009,1,1,Poland,04/01/09,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Mountain Tribes Trekking,FALSE,TRUE,0
DHA1,2009,1,1,Poland,04/03/09,FALSE,FALSE,2,7,1,FALSE,FALSE,FALSE,Monterosa Treks,FALSE,TRUE,0
DHA1,2009,1,1,Iran,04/12/09,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Monterosa Treks,FALSE,TRUE,0
EVER,2009,1,2,France,05/06/09,FALSE,FALSE,0,4,2,TRUE,TRUE,FALSE,Himalaya Expeditions,TRUE,TRUE,0
EVER,2009,1,1,UK,04/15/09,FALSE,FALSE,4,1,1,TRUE,TRUE,FALSE,Himalaya Expeditions,TRUE,TRUE,0
EVER,2009,1,1,Germany,04/11/09,FALSE,FALSE,1,1,0,FALSE,FALSE,FALSE,Multi Adventure,TRUE,TRUE,0
EVER,2009,1,2,Italy,04/19/09,FALSE,FALSE,1,1,0,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,TRUE,0
EVER,2009,1,2,Norway,04/24/09,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Tseringma Treks,TRUE,TRUE,0
EVER,2009,1,2,Peru,04/22/09,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Adventure Extreme,TRUE,TRUE,0
EVER,2009,1,1,USA,04/15/09,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Asian Trekking,TRUE,TRUE,0
EVER,2009,1,1,S Africa,04/15/09,FALSE,FALSE,1,1,1,TRUE,FALSE,FALSE,Arun Treks,TRUE,TRUE,0
EVER,2009,1,1,UK,04/12/09,FALSE,FALSE,4,3,4,TRUE,TRUE,FALSE,Himalayan Windhorse Adventure,TRUE,TRUE,0
EVER,2009,1,2,Czech Republic,05/01/09,FALSE,FALSE,3,5,0,FALSE,FALSE,FALSE,Iceland Trekking (Tendi),TRUE,TRUE,0
EVER,2009,1,1,France,04/15/09,FALSE,FALSE,4,1,1,TRUE,TRUE,FALSE,Asian Trekking,TRUE,TRUE,0
EVER,2009,1,1,Ireland,04/12/09,FALSE,FALSE,4,1,3,TRUE,TRUE,FALSE,Asian Trekking,TRUE,TRUE,0
EVER,2009,1,2,Japan,04/23/09,FALSE,FALSE,3,1,4,TRUE,TRUE,FALSE,Cosmo Treks,TRUE,TRUE,0
EVER,2009,1,1,Germany,04/14/09,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
EVER,2009,1,2,Colombia,04/20/09,FALSE,FALSE,1,6,3,FALSE,TRUE,FALSE,Monterosa Treks,TRUE,TRUE,0
EVER,2009,1,2,Spain,04/19/09,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,TRUE,0
EVER,2009,1,2,Canada,04/22/09,FALSE,FALSE,1,1,1,TRUE,FALSE,FALSE,Mountain Tribes Trekking,TRUE,TRUE,0
EVER,2009,1,2,Serbia,04/21/09,FALSE,FALSE,1,19,9,TRUE,TRUE,FALSE,Himalayan Guides,TRUE,TRUE,0
EVER,2009,1,2,Canada,04/19/09,FALSE,FALSE,3,3,0,TRUE,TRUE,FALSE,Monterosa Treks,TRUE,TRUE,0
EVER,2009,1,2,Germany,04/19/09,FALSE,FALSE,3,1,1,TRUE,FALSE,FALSE,Himalayan Sherpa Adventure,TRUE,TRUE,0
EVER,2009,1,1,USA,04/15/09,FALSE,FALSE,3,1,2,TRUE,FALSE,FALSE,NE-KO Treks,TRUE,TRUE,0
EVER,2009,1,1,Germany,03/12/09,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Himalayan Windhorse Adventure,TRUE,TRUE,0
EVER,2009,1,2,Czech Republic,04/19/09,FALSE,FALSE,3,7,1,TRUE,TRUE,FALSE,Monterosa Treks,TRUE,TRUE,0
EVER,2009,1,2,Canada,04/22/09,FALSE,FALSE,3,2,2,TRUE,TRUE,FALSE,Mountain Tribes Trekking,TRUE,TRUE,0
EVER,2009,1,1,USA,04/16/09,FALSE,FALSE,2,4,3,FALSE,FALSE,FALSE,Mountain Tribes Trekking,TRUE,TRUE,0
EVER,2009,1,1,Romania,04/16/09,FALSE,FALSE,2,1,0,FALSE,FALSE,FALSE,Nepal Trans Himalayan Explorer,TRUE,TRUE,0
GANG,2009,1,2,Iran,04/19/09,FALSE,FALSE,2,7,1,FALSE,FALSE,FALSE,Monterosa Treks,FALSE,FALSE,0
KANG,2009,1,1,Netherlands,04/24/09,FALSE,FALSE,4,1,1,FALSE,FALSE,FALSE,Mongolian Treks & Expeditions,FALSE,TRUE,0
KANG,2009,1,1,Italy,05/01/09,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,TRUE,0
KJRN,2009,1,1,France,04/04/09,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,0
KOJI,2009,1,1,Spain,04/17/09,FALSE,FALSE,0,6,2,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,0
KOJI,2009,2,1,Japan,06/15/09,FALSE,FALSE,0,5,1,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,0
LHOT,2009,1,1,Sweden,04/04/09,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Arun Treks,FALSE,TRUE,0
LHOT,2009,1,1,Italy,03/25/09,FALSE,FALSE,4,1,0,FALSE,FALSE,FALSE,Monterosa Treks,FALSE,TRUE,0
LHOT,2009,1,1,Italy,05/04/09,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,FALSE,0
MAK2,2009,1,1,Japan,04/22/09,FALSE,FALSE,2,1,4,FALSE,FALSE,FALSE,Peak Summit Trek,FALSE,FALSE,0
MAKA,2009,1,1,USA,05/01/09,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Adventure Thamserku,FALSE,FALSE,0
MAKA,2009,1,1,India,04/07/09,FALSE,FALSE,3,1,1,TRUE,TRUE,FALSE,Arun Treks,FALSE,TRUE,0
MAKA,2009,1,1,Spain,04/14/09,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,0
MAKA,2009,1,1,Mexico,04/16/09,FALSE,FALSE,3,3,2,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,TRUE,0
MANA,2009,1,1,Spain,04/05/09,FALSE,FALSE,3,3,1,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
MANA,2009,1,1,Chile,04/20/09,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Asian Trekking,TRUE,TRUE,0
MANA,2009,1,1,Bulgaria,04/16/09,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,TRUE,0
MANA,2009,1,1,France,04/30/09,FALSE,TRUE,7,10,7,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
MANA,2009,1,1,Bulgaria,04/20/09,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Asian Trekking,TRUE,TRUE,0
MANA,2009,1,1,Japan,04/26/09,FALSE,FALSE,4,4,3,TRUE,FALSE,FALSE,Lhakpa Sherpa (Bochi Bochi pmt),TRUE,TRUE,0
MANA,2009,1,1,Japan,04/21/09,FALSE,FALSE,4,1,1,TRUE,FALSE,FALSE,Bochi Bochi Treks,TRUE,TRUE,0
MANA,2009,1,1,Japan,04/13/09,FALSE,FALSE,2,3,2,FALSE,FALSE,FALSE,Asian Trekking,TRUE,TRUE,0
MANA,2009,1,1,France,04/06/09,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
NUPT,2009,1,1,USA,04/15/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Nepal Social Treks,FALSE,FALSE,0
PUMO,2009,1,1,Slovenia,04/15/09,FALSE,FALSE,0,9,2,FALSE,FALSE,FALSE,Wilderness Experience,FALSE,FALSE,0
PUMO,2009,1,1,Russia,04/26/09,FALSE,FALSE,3,4,0,FALSE,FALSE,FALSE,,FALSE,FALSE,0
SAMD,2009,1,1,France,05/07/09,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Glacier Safari Treks,FALSE,FALSE,0
SARI,2009,2,1,Austria,08/24/09,FALSE,FALSE,2,8,0,FALSE,FALSE,FALSE,Thamel/Peak Promotion Trekking,FALSE,FALSE,0
EVER,2009,1,1,Kazakhstan,04/12/09,FALSE,FALSE,4,13,2,FALSE,FALSE,FALSE,Asian Trekking,TRUE,TRUE,0
MANA,2009,1,1,Taiwan,04/21/09,FALSE,FALSE,0,3,3,FALSE,FALSE,FALSE,Ang Rita Treks,TRUE,TRUE,0
MANA,2009,1,1,Austria,04/17/09,FALSE,FALSE,3,2,3,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
CHOY,2009,3,2,Romania,09/03/09,FALSE,FALSE,1,3,2,FALSE,FALSE,FALSE,Monterosa Treks,TRUE,TRUE,0
CHOY,2009,3,2,USA,09/09/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Asian Trekking,TRUE,TRUE,0
CHOY,2009,3,2,Argentina,09/12/09,FALSE,FALSE,1,4,0,FALSE,FALSE,FALSE,Chomolungma Pilgrimage,TRUE,TRUE,0
EVER,2009,1,1,S Korea,04/13/09,FALSE,FALSE,0,1,2,FALSE,FALSE,FALSE,Ang Tendi Sherpa (Thamserku pmt),TRUE,TRUE,0
TILI,2009,3,1,Austria,09/05/09,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Unique Adventure International,FALSE,FALSE,0
TUKU,2009,3,1,Czech Republic,09/07/09,FALSE,FALSE,2,8,0,FALSE,FALSE,FALSE,Monterosa Treks,FALSE,FALSE,0
CHOY,2009,3,2,Brazil,09/11/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Adventure Zambuling Treks,TRUE,TRUE,0
CHOY,2009,3,2,USA,09/10/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Arun Treks,TRUE,TRUE,0
AMAD,2009,3,1,Austria,10/05/09,FALSE,FALSE,2,5,0,FALSE,FALSE,FALSE,Kulung Ethnic Treks,TRUE,FALSE,0
AMAD,2009,3,1,Spain,10/09/09,FALSE,FALSE,2,5,0,FALSE,FALSE,FALSE,Prestige Adventure,TRUE,FALSE,0
AMAD,2009,3,1,UK,10/10/09,FALSE,FALSE,2,9,2,FALSE,FALSE,FALSE,Asian Trekking,TRUE,FALSE,0
AMAD,2009,3,1,India,10/22/09,FALSE,FALSE,1,1,0,FALSE,FALSE,FALSE,Adventure Extreme,TRUE,FALSE,0
AMAD,2009,3,1,Austria,11/12/09,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Langtang Ri Trekking,TRUE,FALSE,0
AMAD,2009,3,1,USA,11/10/09,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Sherpa Shangri-La Trekking,TRUE,FALSE,0
AMAD,2009,3,1,USA,11/12/09,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Asian Trekking,TRUE,FALSE,0
AMAD,2009,3,1,Belgium,11/06/09,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Adventure Extreme permit,TRUE,FALSE,0
AMAD,2009,3,1,Iran,11/06/09,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,FALSE,0
AMAD,2009,3,1,USA,11/06/09,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Beyul Adventure,TRUE,FALSE,0
AMAD,2009,3,1,USA,11/06/09,FALSE,FALSE,2,1,0,FALSE,FALSE,FALSE,High Altitude Dreams,TRUE,FALSE,0
AMAD,2009,3,1,Italy,10/22/09,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Prestige Adventure,TRUE,FALSE,0
ANN1,2009,3,1,S Korea,09/18/09,FALSE,FALSE,3,3,0,FALSE,FALSE,FALSE,Windhorse Trekking,FALSE,TRUE,0
ANN1,2009,3,1,S Korea,09/18/09,FALSE,FALSE,2,2,2,FALSE,FALSE,FALSE,Trekking Camp Nepal,FALSE,TRUE,0
ANN1,2009,3,1,S Korea,09/06/09,FALSE,FALSE,3,2,3,FALSE,FALSE,FALSE,Windhorse Trekking,FALSE,TRUE,0
ANN1,2009,3,1,S Korea,09/21/09,FALSE,FALSE,1,7,4,TRUE,FALSE,FALSE,Korean Treks & Expeditions,FALSE,TRUE,0
ANN4,2009,3,1,Switzerland,10/17/09,FALSE,FALSE,3,6,2,FALSE,FALSE,FALSE,Active Holiday Nepal Treks,FALSE,FALSE,0
ARNK,2009,3,1,France,09/29/09,FALSE,FALSE,0,5,1,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,0
ARNK,2009,3,1,USA,,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,Sherpa Shangri-La Trekking,FALSE,FALSE,0
BARU,2009,3,1,UK,11/02/09,FALSE,FALSE,0,9,4,FALSE,FALSE,FALSE,Summit Nepal Trekking,FALSE,FALSE,0
BARU,2009,3,1,Poland,09/24/09,FALSE,FALSE,2,9,3,FALSE,FALSE,FALSE,Mountain Tribes Trekking,FALSE,FALSE,0
BARU,2009,3,1,Switzerland,11/26/09,FALSE,FALSE,1,4,0,FALSE,FALSE,FALSE,Nature Unlimited Treks,FALSE,FALSE,0
CHOB,2009,3,1,Italy,11/16/09,FALSE,FALSE,0,2,1,FALSE,FALSE,FALSE,Monviso Treks,FALSE,FALSE,0
CHOY,2009,3,2,Spain,09/10/09,FALSE,FALSE,3,4,0,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
CHOY,2009,3,2,Poland,09/25/09,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Mountain Tribes Trekking,TRUE,TRUE,0
CHOY,2009,3,2,Poland,09/14/09,FALSE,FALSE,2,3,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,0
CHOY,2009,3,2,New Zealand,09/20/09,FALSE,FALSE,2,8,5,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,0
CHOY,2009,3,2,Argentina,09/16/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,0
CHOY,2009,3,2,Sweden,10/06/09,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Arun Treks,TRUE,TRUE,0
CHOY,2009,3,2,Spain,09/07/09,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Prestige Adventure,TRUE,TRUE,0
CHOY,2009,3,2,France,09/10/09,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
CHOY,2009,3,2,Belgium,09/10/09,FALSE,FALSE,3,3,0,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
DHA1,2009,3,1,Italy,09/19/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,TRUE,0
DHA1,2009,3,1,Chile,09/20/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Asian Trekking,FALSE,TRUE,0
EVER,2009,3,2,Spain,09/05/09,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,0
EVER,2009,3,1,India,09/02/09,FALSE,FALSE,3,28,5,FALSE,FALSE,FALSE,Himalaya Expeditions,TRUE,TRUE,0
EVER,2009,3,2,Japan,08/27/09,FALSE,FALSE,2,10,8,FALSE,FALSE,FALSE,Bochi Bochi Treks,FALSE,FALSE,0
GAUR,2009,3,2,Japan,10/22/09,FALSE,FALSE,4,2,0,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,0
HCHI,2009,3,1,UK,10/12/09,FALSE,FALSE,1,9,2,FALSE,FALSE,FALSE,Himalayan Ascent,FALSE,FALSE,0
HIML,2009,3,1,Spain,09/28/09,FALSE,FALSE,1,10,1,FALSE,FALSE,FALSE,Asian Adventure,FALSE,FALSE,0
HIML,2009,3,1,UK,10/14/09,FALSE,FALSE,3,2,2,FALSE,FALSE,FALSE,Himalayan Mountain Guides,FALSE,FALSE,0
JOBO,2009,3,1,Switzerland,09/26/09,FALSE,FALSE,2,8,2,FALSE,FALSE,TRUE,Tenzing Asian Holidays,FALSE,FALSE,0
KTUN,2009,4,1,Japan,12/30/09,FALSE,FALSE,0,6,3,FALSE,FALSE,FALSE,Bochi Bochi Treks,FALSE,FALSE,0
LANG,2009,3,1,Slovenia,10/08/09,FALSE,FALSE,0,1,0,FALSE,FALSE,FALSE,Asian Trekking,FALSE,FALSE,0
LHOT,2009,3,1,S Korea,09/07/09,FALSE,FALSE,3,19,10,FALSE,FALSE,FALSE,NE-KO Treks,FALSE,FALSE,0
LOBW,2009,4,1,UK,12/25/09,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Himalayan Guides,FALSE,FALSE,0
MANA,2009,3,1,Mexico,09/12/09,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,0
MANA,2009,3,1,France,09/26/09,FALSE,FALSE,2,5,2,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
MANA,2009,3,1,France,09/17/09,FALSE,FALSE,3,6,3,FALSE,FALSE,FALSE,Khumbu Shangri-La Nepal,TRUE,TRUE,0
MANA,2009,3,1,France,09/16/09,FALSE,FALSE,4,2,2,FALSE,FALSE,FALSE,Khumbu Shangri-La Nepal,TRUE,TRUE,0
MANA,2009,3,1,Slovenia,09/29/09,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Arun Treks,TRUE,TRUE,0
MANA,2009,3,1,France,09/14/09,FALSE,FALSE,0,1,1,FALSE,FALSE,FALSE,Arun Treks permit,TRUE,TRUE,0
NEMJ,2009,3,1,France,10/09/09,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,None,FALSE,FALSE,0
NUPT,2009,3,1,Russia,11/05/09,FALSE,FALSE,1,1,2,FALSE,FALSE,FALSE,Himalayan Ecstasy Treks,FALSE,FALSE,0
NUPT,2009,3,1,UK,11/12/09,FALSE,FALSE,1,4,6,FALSE,FALSE,FALSE,Asian Trekking,FALSE,FALSE,0
PUMO,2009,3,1,Ukraine,09/30/09,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Asian Trekking,FALSE,FALSE,0
PUMO,2009,3,1,Canada,10/13/09,FALSE,FALSE,1,9,4,FALSE,FALSE,FALSE,Senge Treks & Expeditions,FALSE,FALSE,0
PUMO,2009,3,1,USA,10/18/09,FALSE,FALSE,1,5,3,FALSE,FALSE,FALSE,Peak Promotion,FALSE,FALSE,0
PUMO,2009,3,1,Germany,10/11/09,FALSE,FALSE,1,2,0,FALSE,FALSE,FALSE,Active Holiday Nepal Treks,FALSE,FALSE,0
PUCH,2009,3,1,Japan,09/27/09,FALSE,FALSE,2,5,2,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,0
RATC,2009,3,1,Switzerland,10/29/09,FALSE,FALSE,2,8,3,FALSE,FALSE,FALSE,Active Holiday Nepal Treks,FALSE,FALSE,0
RATC,2009,3,1,France,10/25/09,FALSE,FALSE,3,9,2,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,FALSE,0
RAKS,2009,3,1,USA,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Sherpa Shangri-La Trekking,FALSE,FALSE,0
SAMD,2009,3,1,France,11/01/09,FALSE,FALSE,2,8,2,FALSE,FALSE,FALSE,Glacier Safari Treks,FALSE,FALSE,0
TILI,2009,3,1,France,10/13/09,FALSE,FALSE,2,6,3,FALSE,FALSE,FALSE,Khumbu Shangri-La Nepal,FALSE,FALSE,0
TILI,2009,3,1,Austria,10/22/09,FALSE,FALSE,0,2,1,FALSE,FALSE,FALSE,Unique Adventure International,FALSE,FALSE,0
TUKU,2009,3,1,Australia,11/04/09,FALSE,FALSE,2,2,2,FALSE,FALSE,FALSE,Explore Himalaya,FALSE,FALSE,0
URKM,2009,3,1,USA,,FALSE,FALSE,0,4,0,FALSE,FALSE,FALSE,Windhorse Trekking,FALSE,FALSE,0
YAKA,2009,3,1,Japan,11/03/09,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Cosmo Treks,FALSE,FALSE,0
PAN1,2009,3,1,Japan,09/02/09,FALSE,FALSE,0,6,0,FALSE,FALSE,FALSE,,FALSE,FALSE,0
AMAD,2009,3,1,Canada,11/25/09,FALSE,FALSE,1,2,1,FALSE,FALSE,FALSE,Himalayan Guides permit,TRUE,FALSE,0
MANA,2009,1,1,Switzerland,04/21/09,FALSE,FALSE,3,10,5,FALSE,FALSE,FALSE,Active Holiday Nepal Treks,TRUE,TRUE,0
POKR,2009,2,1,Australia,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,FALSE,FALSE,0
TENR,2009,3,1,Spain,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,,FALSE,FALSE,0
MALA,2009,3,1,Poland,10/25/09,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,,FALSE,FALSE,0
HIUP,2009,3,1,S Korea,,FALSE,FALSE,0,10,0,FALSE,FALSE,FALSE,,FALSE,FALSE,0
AMAD,2009,3,1,Spain,,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Asian Trekking,TRUE,FALSE,0
BARU,2009,3,1,UK,,FALSE,FALSE,0,4,2,FALSE,FALSE,FALSE,Trekking Encounters Nepal,FALSE,FALSE,0
AMAD,2009,3,1,France,,FALSE,FALSE,1,1,1,FALSE,FALSE,FALSE,Makalu Adventure,TRUE,FALSE,0
CHOY,2009,3,2,Italy,,FALSE,FALSE,0,9,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,0
PANN,2009,3,1,Switzerland,09/26/09,FALSE,FALSE,0,8,2,FALSE,FALSE,FALSE,Tenzing Asian Holidays,FALSE,FALSE,0
CHOY,2009,1,2,France,,FALSE,FALSE,2,3,2,FALSE,FALSE,FALSE,Himalaya Expeditions,TRUE,TRUE,0
BARU,2008,1,1,Belgium,04/13/08,FALSE,FALSE,1,4,1,FALSE,FALSE,FALSE,Khumbi-ila Mt. & Trekking,FALSE,FALSE,0
AMAD,2008,1,1,USA,05/15/08,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Alliance Treks & Expeditions,TRUE,FALSE,0
ANN1,2008,1,1,Poland,04/15/08,FALSE,FALSE,4,4,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,FALSE,0
ANN1,2008,1,1,Slovakia,04/03/08,FALSE,FALSE,2,8,2,FALSE,FALSE,FALSE,Nepal Trans Himalayan Explorer,FALSE,TRUE,0
ANN1,2008,1,1,Czech Republic,04/22/08,FALSE,FALSE,2,2,0,FALSE,FALSE,FALSE,Nepal Trans Himalayan Explorer,FALSE,TRUE,0
ANN1,2008,1,1,Switzerland,05/05/08,FALSE,FALSE,0,2,0,FALSE,FALSE,FALSE,Royal Orchid Treks,FALSE,FALSE,0
ANN1,2008,1,1,Spain,03/16/08,FALSE,FALSE,5,5,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,FALSE,0
BARU,2008,1,1,Belgium,04/27/08,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Asian Trekking,FALSE,FALSE,0
BARU,2008,1,1,UK,04/17/08,FALSE,FALSE,1,9,2,FALSE,FALSE,FALSE,Himalayan Guides,FALSE,FALSE,0
BARU,2008,1,1,UK,05/07/08,FALSE,FALSE,2,6,3,FALSE,TRUE,FALSE,Mountain Monarch,FALSE,FALSE,0
BARU,2008,1,1,USA,,FALSE,FALSE,0,3,0,FALSE,FALSE,FALSE,Himalayan Mountain Guides,FALSE,FALSE,0
DHA1,2008,1,1,Italy,04/23/08,FALSE,FALSE,2,1,1,FALSE,FALSE,FALSE,Sherpa Alpine Trekking,FALSE,TRUE,0
DHA1,2008,1,1,Poland,04/13/08,FALSE,FALSE,2,5,0,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,TRUE,0
DHA1,2008,1,1,Kazakhstan,04/20/08,FALSE,FALSE,2,3,1,FALSE,FALSE,FALSE,Cho Oyu Trekking,FALSE,TRUE,0
DHA1,2008,1,1,Lithuania,04/25/08,FALSE,FALSE,3,10,2,FALSE,FALSE,FALSE,Ang Rita Treks,FALSE,TRUE,0
DHA1,2008,1,1,Italy,04/23/08,FALSE,FALSE,3,5,0,FALSE,FALSE,FALSE,Sherpa Alpine Trekking,FALSE,TRUE,0
DHA1,2008,1,1,Japan,04/21/08,FALSE,FALSE,2,1,2,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,TRUE,0
EVER,2008,1,1,New Zealand,04/18/08,FALSE,FALSE,3,2,0,FALSE,FALSE,FALSE,Explore Himalaya,TRUE,TRUE,0
EVER,2008,1,1,Switzerland,04/16/08,FALSE,FALSE,1,2,1,TRUE,FALSE,FALSE,Himalayan High Country Treks,TRUE,TRUE,0
EVER,2008,1,1,Hungary,04/11/08,FALSE,FALSE,4,2,0,FALSE,FALSE,FALSE,Himalayan Guides,TRUE,TRUE,0
EVER,2008,1,1,Italy,04/21/08,FALSE,FALSE,4,1,1,TRUE,FALSE,FALSE,Prestige Adventure,TRUE,TRUE,0
EVER,2008,1,1,Austria,04/15/08,FALSE,FALSE,5,1,0,FALSE,FALSE,FALSE,Thamserku Trekking,TRUE,TRUE,0
EVER,2008,1,1,Italy,04/20/08,FALSE,FALSE,2,4,7,TRUE,FALSE,FALSE,Cho Oyu Trekking,TRUE,TRUE,0
GAUG,2008,1,1,Italy,,FALSE,FALSE,0,14,0,FALSE,FALSE,FALSE,Prestige Adventure,FALSE,FALSE,0
HIML,2008,1,1,Japan,04/20/08,FALSE,FALSE,2,1,3,FALSE,FALSE,FALSE,Iceland Trekking (Karma),FALSE,FALSE,0
HIML,2008,1,1,Germany,04/30/08,FALSE,FALSE,3,4,1,FALSE,FALSE,FALSE,Iceland Trekking,FALSE,FALSE,0
LHOT,2008,1,1,Romania,04/16/08,FALSE,FALSE,4,1,0,FALSE,FALSE,FALSE,Asian Trekking,FALSE,TRUE,0
LHOT,2008,1,1,Spain,05/15/08,FALSE,FALSE,3,2,2,TRUE,TRUE,FALSE,Thamserku Trekking,FALSE,TRUE,0
LHOT,2008,1,1,Germany,05/19/08,FALSE,FALSE,4,3,0,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,TRUE,0
LHOT,2008,1,1,Ecuador,04/12/08,FALSE,FALSE,3,1,0,FALSE,FALSE,FALSE,Monterosa Treks,FALSE,TRUE,0
LHOT,2008,1,1,Spain,04/11/08,FALSE,FALSE,4,10,1,FALSE,FALSE,FALSE,Thamserku Trekking,FALSE,TRUE,0
